id,name,postcode,lat,lng,geosrc
1111821,Greggs,"TF10 7BX",52.763538,-2.361302,fhrs
249945,Greggs,"TF7 5BD",52.636032,-2.450284,fhrs
249866,Greggs,"TF10 7AU",52.768867,-2.378761,fhrs
1096413,Greggs,"NP19 4ED",51.574432,-2.966472,fhrs
197327,Greggs,"DA1 1BZ",51.444431,0.218114,fhrs
1150275,Greggs,"HU3 4EB",53.734226,-0.368575,fhrs
223805,Greggs,"HG1 1PB",53.993435,-1.541709,fhrs
193408,Greggs,"HU7 4EE",53.786766,-0.321515,fhrs
597453,Greggs,"B32 4HD",52.433502,-2.005250,fhrs
1093052,Greggs,"S1 2HJ",53.379101,-1.470457,fhrs
192126,Greggs,"HU7 3DA",53.795456,-0.348011,fhrs
192624,Greggs,"HU2 8LN",53.745453,-0.347504,fhrs
193012,Greggs,"HU1 3QX",53.744209,-0.346088,fhrs
1101588,Greggs,"HU6 7PY",53.767910,-0.335254,fhrs
598785,Greggs,"B12 0XR",52.465466,-1.890061,fhrs
211056,Greggs,"LD3 7JP",51.947758,-3.390245,fhrs
1203129,Greggs,"UB2 4GB",51.508095,-0.347646,fhrs
305241,Greggs,"SR7 7DR",54.836357,-1.331234,fhrs
933121,Greggs,"RG14 2BX",51.405411,-1.315512,fhrs
509886,Greggs,"LN5 9TR",53.191376,-0.556923,fhrs
1032538,Greggs,"UB6 9PR",51.527851,-0.352746,fhrs
998000,Greggs,"CH5 2NY",53.227165,-2.997434,fhrs
1032583,Greggs,"W13 9BP",51.509819,-0.324604,fhrs
339657,Greggs,"NE8 3AH",54.965858,-1.587223,fhrs
1032881,Greggs,"W5 2NL",0.000000,0.000000,fhrs
1033414,Greggs,"W3 7DD",51.514660,-0.249685,fhrs
463819,Greggs,"HD1 2BQ",53.645081,-1.782757,fhrs
1396236,Greggs,"BA6 9XE",51.141937,-2.730039,fhrs
59211,Greggs,"CF40 1AL",51.621750,-3.453799,fhrs
130912,Greggs,"CF45 3PG",51.683102,-3.379242,fhrs
1100181,Greggs,"NP19 7FW",51.596088,-2.982707,fhrs
18922,Greggs,"LE4 1DE",52.665413,-1.166147,fhrs
578580,Greggs,"B77 5PS",52.608154,-1.641057,fhrs
302300,Greggs,"DH9 0HU",54.869492,-1.699072,fhrs
1174640,Greggs,"DL5 6DX",54.606827,-1.563878,fhrs
1022445,Greggs,"OL16 5AF",53.614784,-2.128282,fhrs
503417,Greggs,"CV37 6AB",52.192375,-1.705049,fhrs
637662,Greggs,"CT10 2BF",51.359505,1.392929,fhrs
448872,Greggs,"CT9 1JW",51.386475,1.381024,fhrs
1054498,Greggs,"LL18 1LQ",53.314823,-3.504251,fhrs
1028146,Greggs,"SN12 6AD",51.354786,-2.138904,fhrs
246493,Greggs,"PE1 1HJ",52.571793,-0.241950,fhrs
861878,Greggs,"WF10 1EG",53.725246,-1.356726,fhrs
1017600,Greggs,"WF11 0AF",53.697533,-1.266758,fhrs
426569,Greggs,"WF1 4LH",53.686703,-1.488822,fhrs
996647,Greggs,"WF1 2UZ",53.696548,-1.507261,fhrs
801634,Greggs,"WF4 4LQ",53.622040,-1.544605,fhrs
769648,Greggs,"WF1 2QN",53.682812,-1.504236,fhrs
812063,Greggs,"WF10 4FR",53.712742,-1.339584,fhrs
581793,Greggs,"RG30 3UQ",51.426193,-1.034988,fhrs
314398,Greggs,"WF1 1QR",53.683968,-1.496789,fhrs
232151,Greggs,"CR4 3NA",51.405464,-0.164426,fhrs
1061248,Greggs,"WF4 4LQ",53.622040,-1.544605,fhrs
155633,Greggs,"SS6 7EJ",51.585873,0.605694,fhrs
959889,Greggs,"SA9 1NS",51.777367,-3.758566,fhrs
115703,Greggs,"SK3 9AT",53.402000,-2.165526,fhrs
1081049,Greggs,"CW11 4SP",53.152321,-2.351163,fhrs
249141,Greggs,"TF1 1LU",52.700809,-2.518222,fhrs
250195,Greggs,"TF3 4DE",52.674850,-2.447370,fhrs
559865,Greggs,"TF1 5GQ",52.705353,-2.485591,fhrs
1286748,Greggs,"TF1 6XQ",52.711922,-2.500254,onspd
1097563,Greggs,"IP4 5QN",52.061489,1.198232,fhrs
204936,Greggs,"BS31 1DX",51.415478,-2.498820,fhrs
249730,Greggs,"TF3 4BQ",52.676449,-2.447149,fhrs
280457,Greggs,"RG2 7AZ",51.442787,-0.955688,fhrs
116353,Greggs,"M41 0NA",53.448967,-2.354194,fhrs
455945,Greggs,"BB3 0AT",53.713634,-2.481552,fhrs
103456,Greggs,"NP44 1PE",51.652058,-3.021708,fhrs
17364,Greggs,"LE13 1XD",52.764404,-0.886213,fhrs
1021287,Greggs,"PL1 1RR",50.371674,-4.143672,fhrs
991900,Greggs,"PL6 8LE",50.403084,-4.101703,fhrs
339603,Greggs,"NE11 9BT",54.961327,-1.679443,fhrs
39844,Greggs,"LE10 1RU",52.542370,-1.371906,fhrs
1279933,Greggs,S44,53.244938,-1.334509,fhrs
214852,Greggs,"S40 1RR",53.236053,-1.425912,fhrs
635068,GREGGS,"SO41 9AF",50.758354,-1.540984,fhrs
1106274,Greggs,"B29 6SQ",52.444527,-1.939481,fhrs
1226329,Greggs,"PE28 2DN",0.000000,0.000000,fhrs
436787,Greggs,"S9 1EH",53.414864,-1.410119,fhrs
897441,Greggs,"SN15 3EU",51.458565,-2.115050,fhrs
1214214,Greggs,"PE19 8EX",52.211159,-0.288153,fhrs
132932,Greggs,"SO50 5RE",50.967426,-1.351815,fhrs
103952,Greggs,"IG11 8EJ",51.537724,0.078877,fhrs
420175,Greggs,"WA3 7PG",53.414181,-2.527267,fhrs
974437,Greggs,"HP9 1UB",51.600025,-0.668413,fhrs
102853,Greggs,"OL1 1XD",53.541687,-2.112243,fhrs
562722,Greggs,"HD1 2JN",53.645214,-1.786492,fhrs
799550,Greggs,"HD3 3QP",53.667564,-1.824337,fhrs
267474,Greggs,"CA12 5BD",54.600384,-3.136707,fhrs
1092033,Greggs,"B37 7YN",52.467209,-1.721229,fhrs
502179,Greggs,"WV14 9EP",52.540394,-2.088098,fhrs
524178,Greggs,"B37 6BB",52.494209,-1.750419,fhrs
1012710,Greggs,"WF15 7QQ",53.697174,-1.698692,fhrs
992887,Greggs,"DT4 8PN",50.609688,-2.453893,fhrs
889748,Greggs,"SK12 1RD",53.348942,-2.119729,fhrs
891183,Greggs,"CW12 1AP",53.163792,-2.214129,fhrs
39387,Greggs,"SS7 5HA",51.553661,0.559044,fhrs
530781,Greggs,"CA4 0NT",54.797962,-2.872197,fhrs
302528,Greggs,"DH8 5QJ",54.852020,-1.832618,fhrs
1016867,Greggs,"RM10 8RD",51.540672,0.148334,fhrs
341993,Greggs,"BH1 4AP",50.726906,-1.837327,fhrs
341950,Greggs,"BH1 1LL",50.721127,-1.876261,fhrs
75300,Greggs,"OL1 1NH",53.542862,-2.115400,fhrs
1079766,Greggs,"DN6 8LR",53.588211,-1.215025,fhrs
1089414,Greggs,"DN4 5AJ",53.515038,-1.128679,fhrs
434255,Greggs,"DN11 0TS",53.478325,-1.077793,fhrs
933101,Greggs,"S64 9AS",53.493484,-1.289062,fhrs
611624,Greggs,"CO15 1TD",51.789284,1.152908,fhrs
4832,Greggs,"CR0 6RD",51.380775,-0.072438,fhrs
996595,Greggs,"NP11 4EZ",51.664860,-3.144681,fhrs
1057556,Greggs,"BT7 1JR",54.587273,-5.932406,fhrs
1206599,Greggs,"SG1 2GX",51.889099,-0.202698,fhrs
362190,Greggs,"CV11 4HD",52.523617,-1.467593,fhrs
235347,Greggs,"CV11 5JW",52.522465,-1.469051,fhrs
256202,Greggs,"SE13 6JG",51.461987,-0.010786,fhrs
255339,Greggs,"SE8 4AA",51.476856,-0.026138,fhrs
255099,Greggs,"BR1 4PH",51.425209,-0.004170,fhrs
1111280,Greggs,"CO5 9EL",51.852554,0.730834,fhrs
1426565,Greggs,"YO21 1DU",54.485237,-0.615754,fhrs
267909,Greggs,"CA14 2AD",54.643845,-3.547869,fhrs
891299,Greggs,"SK9 1DT",53.326248,-2.231924,fhrs
1247174,Greggs,"HP19 8DB",51.820362,-0.825814,fhrs
891623,Greggs,"SK9 3LQ",53.350002,-2.214672,fhrs
18480,Greggs,"NP20 1LP",51.585270,-2.994157,fhrs
372028,Greggs,"GU15 3SP",51.337303,-0.745879,fhrs
1368092,Greggs,"CM8 3HB",51.820625,0.676963,fhrs
875207,Greggs,"HU17 0PW",53.840401,-0.421530,fhrs
280358,Greggs,"RG1 1TT",51.456085,-0.975534,fhrs
280342,Greggs,"RG1 1TG",51.456329,-0.971887,fhrs
1035451,Greggs,"SM1 1NR",51.365829,-0.193901,fhrs
303360,Greggs,"DH1 4SH",54.776588,-1.580196,fhrs
1291323,Greggs,"ST15 8AD",52.902660,-2.147392,fhrs
511685,Greggs,"SL1 1XQ",51.509361,-0.593863,fhrs
713722,Greggs,"ME10 4AJ",51.340073,0.734903,fhrs
208810,Greggs,"BN1 2EB",50.823933,-0.147669,fhrs
633063,GREGGS,"LA2 9DU",53.961655,-2.760598,fhrs
62908,Greggs,"PR1 2NQ",53.758934,-2.701807,fhrs
296507,Greggs,"SW15 4DQ",51.449459,-0.242120,fhrs
108898,Greggs,"PR1 2EN",53.760181,-2.701025,fhrs
1004919,Greggs,"PR2 9HD",53.792358,-2.705569,fhrs
1083922,Greggs,"BD7 2SG",53.782795,-1.797454,fhrs
909451,Greggs,"PR1 2NJ",53.757774,-2.704609,fhrs
103528,Greggs,"PR1 2NR",53.758820,-2.701532,fhrs
110189,Greggs,"PR1 6QY",53.773937,-2.676764,fhrs
220350,Greggs,"SO14 7FG",50.906010,-1.404765,fhrs
220157,Greggs,"SO14 3HE",50.901928,-1.403253,fhrs
1084923,Greggs,"M17 1PZ",53.466961,-2.323584,fhrs
1201452,Greggs,"PR2 9BQ",53.785191,-2.682345,fhrs
988963,Greggs,"S20 7JJ",53.345169,-1.356856,fhrs
173123,Greggs,"NN1 2QL",52.237484,-0.896489,fhrs
543304,Greggs,"NN2 7SJ",52.264259,-0.900147,fhrs
715386,Greggs,"NN1 2AW",52.238796,-0.892575,fhrs
1085822,Greggs,"B18 6NG",52.486851,-1.913021,fhrs
27615,Greggs,"DL10 4PX",54.403683,-1.738120,fhrs
50551,Greggs,"CO1 1LJ",51.888390,0.902563,fhrs
672859,Greggs,"WR14 1BD",52.132149,-2.305811,fhrs
1104972,Greggs,"CO3 0LX",51.878536,0.844892,fhrs
1087495,Greggs,"CO4 0NB",51.903019,0.929168,fhrs
1205145,Greggs,"UB9 4DF",51.564316,-0.499703,fhrs
629984,Greggs,"BA12 9BT",51.205322,-2.180061,fhrs
1128055,Greggs,"CH7 6HB",53.192959,-3.082061,fhrs
1429669,Greggs,"PE7 3UD",52.547108,-0.334362,fhrs
1128067,Greggs,"CH8 8RF",53.273731,-3.305282,fhrs
1429692,Greggs,"PR7 1FH",53.662544,-2.632161,onspd
1128207,Greggs,"EX14 1DP",50.792084,-3.208332,fhrs
862366,Greggs,"HP20 1BA",51.819630,-0.809111,fhrs
1430244,Greggs,"NP16 5YS",51.635788,-2.684805,fhrs
1194874,GREGGS,"ST7 1UP",53.061760,-2.250480,fhrs
251077,Greggs,"TS18 2SL",54.575722,-1.288942,fhrs
339355,Greggs,"NE21 5BT",54.964680,-1.712090,fhrs
339048,Greggs,"DH3 2QH",54.895390,-1.577949,fhrs
1290885,Greggs,"B23 6RS",52.524254,-1.838181,fhrs
238078,Greggs,"NG31 6EE",52.909836,-0.642761,fhrs
1296890,Greggs,"N1 9EN",51.533680,-0.108237,fhrs
72504,Greggs,"DA11 0AF",51.442280,0.368045,fhrs
914512,Greggs,"SN12 6JY",51.373199,-2.138296,fhrs
240901,Greggs,"CV2 4BA",52.411385,-1.481293,fhrs
172885,Greggs,"TN34 1QY",50.856640,0.581848,fhrs
620260,Greggs,"BS3 4JD",51.442001,-2.597509,fhrs
914268,Greggs,"BS1 4UL",51.453579,-2.598208,fhrs
958580,Greggs,"IP3 9BG",52.047791,1.183760,fhrs
695407,Greggs,"SE28 8RA",51.506973,0.106684,fhrs
695320,Greggs,"SE2 9RH",51.490032,0.121144,fhrs
872204,Greggs,"CM18 6PA",51.757671,0.112641,fhrs
962856,Greggs,"ST6 1JP",53.047985,-2.182810,fhrs
352541,Greggs,"BB1 7DP",53.749058,-2.483473,fhrs
181367,Greggs,"AL8 6PD",51.801926,-0.205745,fhrs
1415050,Greggs,"BS3 4JY",51.443768,-2.595130,fhrs
515342,Greggs,"E4 6SH",51.617558,-0.018132,fhrs
303294,Greggs,"DH7 8NN",54.750988,-1.630628,fhrs
640505,Greggs,"E20 1EH",51.544346,-0.006359,fhrs
374035,Greggs,"RM12 6QX",51.562035,0.219966,fhrs
374019,Greggs,"RM3 8DX",51.606361,0.218532,fhrs
373977,Greggs,"RM5 3PA",51.599026,0.160978,fhrs
1254112,Greggs,"WS15 2BZ",52.759686,-1.935552,fhrs
1254113,Greggs,"WS11 1BU",52.689365,-2.030813,fhrs
280662,Greggs,"RG1 2DE",51.455654,-0.969873,fhrs
906500,Greggs,"M25 1AY",53.532944,-2.284318,fhrs
1203369,Greggs,,54.857456,-1.736525,fhrs
372476,Greggs,"RM1 1NL",51.576908,0.182199,fhrs
67327,Greggs,"OL9 0LJ",53.545235,-2.140793,fhrs
731247,Greggs,"NR31 6RB",52.579098,1.727636,fhrs
621764,Greggs,"NR30 1LS",52.607265,1.726603,fhrs
536462,Greggs,"DN8 5GS",53.592159,-0.992341,fhrs
27810,Greggs,"OL6 7JJ",53.488770,-2.095904,fhrs
984198,Greggs,"B7 5SY",52.505783,-1.862190,fhrs
291235,Greggs,"TN9 1EJ",51.193058,0.272259,fhrs
1418844,Greggs,"NW10 7GF",51.530151,-0.267740,fhrs
339119,Greggs,"NE10 8XQ",54.940590,-1.545305,fhrs
66531,Greggs,"BL1 2AL",53.581676,-2.430054,fhrs
1196430,Greggs,"LL19 7SR",53.336216,-3.414692,fhrs
672109,Greggs,"B60 3DR",52.319267,-2.058652,fhrs
1128966,Greggs,"NP22 3EJ",51.774944,-3.245301,fhrs
1314554,Greggs,"NG23 6JE",53.146339,-0.807385,fhrs
625256,Greggs,"EX8 1RW",50.620472,-3.412869,fhrs
354486,Greggs,"KT2 5PU",51.430737,-0.306826,fhrs
817985,Greggs,"DN1 1LD",53.524178,-1.134691,fhrs
610816,Greggs,"TW9 1DN",51.462391,-0.302531,fhrs
353841,Greggs,"TW1 3SN",51.446438,-0.328925,fhrs
218252,Greggs,"NG6 8QD",53.000511,-1.197243,fhrs
63067,Greggs,"SA1 3BL",51.619431,-3.947006,fhrs
260633,Greggs,"SN8 1LT",51.419819,-1.732952,fhrs
328006,Greggs,"BD1 1TU",53.791588,-1.750261,fhrs
916779,Greggs,"BT1 6JH",54.596512,-5.931969,fhrs
16897,Greggs,"M43 7AD",53.480045,-2.146242,fhrs
204392,Greggs,"BA2 3PN",51.377106,-2.378261,fhrs
957383,Greggs,"TA1 3TP",51.014000,-3.101961,fhrs
602841,Greggs,"B17 9NR",52.459812,-1.946825,fhrs
1288742,GREGGS,"ST7 1LP",53.083832,-2.260640,fhrs
651912,Greggs,"SR1 3JT",54.904636,-1.385638,fhrs
1069122,Greggs,"SR5 2LL",0.000000,0.000000,fhrs
652428,Greggs,"SR3 3XL",54.864002,-1.434585,fhrs
720276,Greggs,"SR5 3XG",54.917805,-1.433016,fhrs
652898,Greggs,"DH4 4AB",54.843437,-1.471435,fhrs
861810,Greggs,"DE74 2TN",52.821720,-1.308172,fhrs
652402,Greggs,,54.903034,-1.385223,fhrs
483961,Greggs,"SW4 7UG",51.462559,-0.137145,fhrs
947148,Greggs,"EX2 8QH",50.707226,-3.529911,fhrs
216517,Greggs,"NG1 6FB",52.953152,-1.151457,fhrs
217039,Greggs,"NG1 2AP",52.954956,-1.148846,fhrs
213689,Greggs,"DN16 2SN",53.566456,-0.648724,fhrs
445012,Greggs,"CV6 6AS",52.444206,-1.492392,fhrs
240417,Greggs,"CV1 1NF",52.407799,-1.511206,fhrs
8978,Greggs,"TN12 6EN",51.180782,0.388759,fhrs
7312,Greggs,"GL51 7SE",51.902622,-2.115182,fhrs
207244,Greggs,"BN1 1RE",50.823326,-0.141148,fhrs
246777,Greggs,"PE2 5TD",52.543274,-0.302329,fhrs
1045352,Greggs,"BH24 2NR",50.829212,-1.838079,fhrs
904080,Greggs,"YO8 4ET",53.783924,-1.071850,fhrs
504222,Greggs,"RG14 1AE",51.403393,-1.324698,fhrs
565564,Greggs,"BD7 1AZ",53.790642,-1.762456,fhrs
288657,Greggs,"NE22 5TN",55.131107,-1.593834,fhrs
968150,Greggs,"CF36 5DQ",51.482952,-3.683296,fhrs
325586,Greggs,"BD1 4RN",53.800865,-1.755323,fhrs
325627,Greggs,"BD7 1ND",53.792934,-1.772644,fhrs
1223612,Greggs,"OX1 3HB",51.752254,-1.258131,fhrs
483011,Greggs,"SW9 8JX",51.462402,-0.114305,fhrs
463334,Greggs,"BD2 2JU",53.823650,-1.734409,fhrs
848986,Greggs,"BD21 3NJ",53.874271,-1.906030,fhrs
504525,Greggs,"W12 8LP",51.504597,-0.219696,fhrs
326344,Greggs,"BD4 8QQ",53.784512,-1.720647,fhrs
1063901,Greggs,"LE65 1JP",52.751518,-1.445856,fhrs
327694,Greggs,"BD18 3QJ",53.833302,-1.777850,fhrs
435264,Greggs,"BD16 1GL",53.847111,-1.836721,fhrs
1286310,Greggs,"TN38 8FA",50.850243,0.521341,fhrs
918475,Greggs,"CA13 0QN",54.654266,-3.371400,fhrs
218302,Greggs,"NG1 3QE",52.957420,-1.147649,fhrs
937134,Greggs,"CR0 1TG",51.375217,-0.101480,fhrs
551624,Greggs,"CH1 3JJ",53.191608,-2.888411,fhrs
655360,Greggs,"SN14 6LB",51.511806,-2.158241,fhrs
998700,Greggs,"CH1 4QG",53.196423,-2.914242,fhrs
339069,Greggs,"NE9 5EX",54.936584,-1.599322,fhrs
200354,Greggs,"M34 3JP",53.459232,-2.118384,fhrs
430233,Greggs,"LE1 4FR",52.636295,-1.136467,fhrs
15215,Greggs,"LE1 3YD",52.636997,-1.131651,fhrs
629447,Greggs,"CW9 5LA",53.262318,-2.512382,fhrs
1075913,Greggs,"LS3 1AA",53.800446,-1.559012,onspd
714006,Greggs,"ME12 1NL",51.440659,0.761101,fhrs
321986,Greggs,"LS11 8LL",53.757870,-1.574143,fhrs
9999,Greggs,"DL7 8LF",54.339287,-1.434730,fhrs
48099,Greggs,"PO19 1LB",50.837376,-0.779107,fhrs
913895,Greggs,"BT3 9LZ",54.629280,-5.912186,fhrs
131277,Greggs,"TA8 1PA",51.235458,-2.997267,fhrs
136297,Greggs,"L30 5QA",53.487885,-2.972689,fhrs
126513,Greggs,"L22 0ND",53.475391,-3.024565,fhrs
326983,Greggs,"BD21 3PT",53.865719,-1.907434,fhrs
1085809,Greggs,"BD23 1UD",53.965847,-2.042495,fhrs
942537,Greggs,"BL1 1BG",53.579998,-2.429070,fhrs
685239,Greggs,"B98 9HX",52.314308,-1.905809,fhrs
839683,Greggs,"SW1H 0PH",51.498348,-0.135441,fhrs
456137,Greggs,"WD17 2BJ",51.654263,-0.394804,fhrs
1287399,Greggs,"PL26 8UF",50.425987,-4.815800,fhrs
1354209,Greggs,"B73 6RB",52.550518,-1.858916,fhrs
980362,Greggs,"GU21 6XX",51.319500,-0.558960,fhrs
239607,Greggs,"CV5 6EG",52.399555,-1.531550,fhrs
373152,Greggs,"RM12 4RS",51.550774,0.198725,fhrs
1300728,Greggs,"S80 3NE",53.313610,-1.139791,fhrs
461280,Greggs,"S63 7FN",53.510181,-1.356594,fhrs
1226987,Greggs,"NP12 3SW",51.669914,-3.219362,fhrs
225676,Greggs,"LA14 1JH",54.112881,-3.224961,fhrs
69821,Greggs,"PO3 5QP",50.820908,-1.052173,fhrs
834161,Greggs,"DE1 2AF",52.921722,-1.473766,fhrs
1110683,Greggs,"SE1 9GP",51.504620,-0.085867,fhrs
544545,Greggs,"BS20 6EH",51.483128,-2.769218,fhrs
216373,Greggs,"NG8 4PH",52.964939,-1.227129,fhrs
752473,Greggs,"NG7 3NY",52.955944,-1.183257,fhrs
250700,Greggs,"TS20 1AH",54.586918,-1.310411,fhrs
863227,Greggs,"SA43 1JS",52.084831,-4.659741,fhrs
1207555,Greggs,"NN14 1UD",52.424236,-0.725668,fhrs
551772,Greggs,"SN5 7YT",51.563049,-1.816421,fhrs
1035396,Greggs,"DE74 2SA",52.826134,-1.329637,fhrs
1338672,Greggs,"CF48 2SR",51.768200,-3.363472,fhrs
947618,Greggs,"CF47 8DF",51.745476,-3.378030,fhrs
202631,Greggs,"HP1 1BA",51.751938,-0.472791,fhrs
721285,Greggs,"ME15 7LW",51.252804,0.545624,fhrs
735960,Greggs,"BA1 1AQ",51.378857,-2.359223,fhrs
1085668,Greggs,"DT1 1DQ",50.714634,-2.437064,fhrs
346277,Greggs,"SW6 1NS",51.482624,-0.200101,fhrs
1249494,Greggs,"WS13 8NQ",52.709892,-1.777634,fhrs
1431263,Greggs,"CT17 9EF",51.118191,1.306875,fhrs
429149,Greggs,"CV12 8ND",52.480068,-1.473242,fhrs
282576,Greggs,"RG40 1AB",51.410969,-0.835473,fhrs
915047,Greggs,"BT1 5DA",54.598614,-5.928349,fhrs
296512,Greggs,"SW17 9PB",51.427376,-0.166589,fhrs
13543,Greggs,"M34 3JU",53.456024,-2.115422,fhrs
1268452,Greggs,"PR7 7ND",53.687023,-2.666753,fhrs
224572,Greggs,"HG4 1BW",54.136887,-1.523598,fhrs
1298144,Greggs,"LU3 2QP",51.905209,-0.454073,fhrs
80132,Greggs,"CF43 4RR",51.661522,-3.447944,fhrs
278044,Greggs,"TW16 7AB",51.419765,-0.420333,fhrs
13028,Greggs,"GU14 7SB",51.291683,-0.756272,fhrs
556539,Greggs,"NG24 1AW",53.076176,-0.811593,fhrs
42627,Greggs,"DN14 5EZ",53.704853,-0.871746,fhrs
429009,Greggs,"NE11 0HL",54.924675,-1.618444,fhrs
267801,Greggs,"CA7 9DT",54.825043,-3.160554,fhrs
339413,Greggs,"NE16 4DN",54.946243,-1.677469,fhrs
450155,Greggs,"LU5 5ES",51.904968,-0.519372,fhrs
197131,Greggs,"M6 8HH",53.489281,-2.326573,fhrs
259418,Greggs,"TS25 1QF",54.670002,-1.212961,fhrs
1034337,Greggs,"LS28 6HQ",53.806686,-1.661997,fhrs
576505,Greggs,"WA1 2QQ",53.390903,-2.589923,fhrs
257032,Greggs,"TS8 0TJ",54.524273,-1.216153,fhrs
257458,Greggs,"TS1 5ES",54.573814,-1.240559,fhrs
710512,Greggs,"TS1 5QH",54.570995,-1.254189,fhrs
257002,Greggs,"TS1 2NR",54.575401,-1.235840,fhrs
258037,Greggs,"TS3 6NF",54.570988,-1.213633,fhrs
349058,Greggs,"TS1 1TB",54.577293,-1.238388,fhrs
1047964,Greggs,"RG12 1RW",51.415520,-0.769045,fhrs
357795,Greggs,"BR6 0LS",51.376324,0.099289,fhrs
598927,Greggs,"B44 9SU",52.552299,-1.883828,fhrs
1025328,Greggs,"TS12 2ZL",54.567635,-0.965793,fhrs
444608,Greggs,"TS6 9TN",54.571632,-1.164569,fhrs
240104,Greggs,"CV1 1FD",52.409138,-1.510942,fhrs
751293,Greggs,"CR3 6RT",51.281567,-0.077267,fhrs
44521,Greggs,"SE25 6EA",51.398495,-0.075934,fhrs
512867,Greggs,"SS0 7EL",51.541298,0.695466,fhrs
1110826,Greggs,"TS23 1PA",54.599419,-1.297507,fhrs
774321,Greggs,"PE15 8TP",52.550434,0.088565,fhrs
774320,Greggs,"PE13 1AR",52.665787,0.161722,fhrs
202381,Greggs,"HP1 1BL",51.748730,-0.472204,fhrs
957865,Greggs,"BT28 1AN",54.510769,-6.048472,fhrs
906521,Greggs,"BL9 0QL",53.591656,-2.295273,fhrs
345868,Greggs,"SW6 5SA",51.474724,-0.206834,fhrs
513101,Greggs,"SS1 2NE",51.539841,0.713365,fhrs
513102,Greggs,"SS1 1HZ",51.536224,0.713467,fhrs
857376,Greggs,"SA61 2AL",51.803017,-4.968699,fhrs
857548,Greggs,"SA73 2HA",51.713169,-5.035025,fhrs
1352264,Greggs,"BH14 9DF",50.728889,-1.935918,fhrs
1151918,Greggs,"PE21 7NE",52.955093,-0.030594,fhrs
765168,Greggs,"MK9 1BE",52.034172,-0.771698,fhrs
1353009,Greggs,"BH17 0RA",50.742050,-1.977198,fhrs
875855,Greggs,"DH1 5AP",54.792747,-1.591242,fhrs
1352033,Greggs,"BH23 1QA",50.735573,-1.777739,fhrs
59509,Greggs,"GU32 3DY",51.005348,-0.938087,fhrs
1044027,Greggs,"SA1 8AP",51.624599,-3.938097,fhrs
1284207,Greggs,"OL6 7JD",53.489361,-2.096568,fhrs
286061,Greggs,"NE23 6UR",55.318954,-2.051721,fhrs
639111,Greggs,"LS13 4JF",0.000000,0.000000,fhrs
118197,Greggs,"CF83 1FP",51.573425,-3.220347,fhrs
565741,Greggs,"CF83 8DU",51.591160,-3.203457,fhrs
1083136,Greggs,"CF83 8GB",51.591927,-3.176856,fhrs
172779,Greggs,"NN8 1EX",52.301563,-0.692218,fhrs
266073,Greggs,"NG2 5GR",52.931992,-1.127159,fhrs
573342,Greggs,"KT11 3DB",51.304260,-0.405810,fhrs
265730,Greggs,"NG13 8BD",52.952183,-0.953422,fhrs
739131,Greggs,"DN16 2AW",53.575073,-0.655080,fhrs
1337709,Greggs,"NG12 4GF",52.906521,-1.085949,fhrs
603383,Greggs,"B24 9PJ",52.517353,-1.821289,fhrs
603815,Greggs,"B24 9PZ",52.519131,-1.802463,fhrs
1073528,Greggs,"BD1 1QY",53.795223,-1.754463,fhrs
1177555,Greggs,"BA4 5SB",51.188969,-2.549397,fhrs
216396,Greggs,"NG1 7FE",52.947971,-1.147346,fhrs
1317596,Greggs,"NG8 3LL",52.960938,-1.194270,fhrs
291122,Greggs,"TN9 1AP",51.195061,0.274261,fhrs
1429665,Greggs,"PE28 0TD",52.341316,-0.341607,onspd
1081167,Greggs,"SY7 9PX",52.440346,-2.836467,fhrs
843969,Greggs,"SY1 3AH",52.736935,-2.726610,fhrs
448173,Greggs,"SY1 1DN",52.708305,-2.753532,fhrs
122118,Greggs,"WV16 4DB",52.535889,-2.420303,fhrs
729313,Greggs,"SY11 2SU",52.858578,-3.055484,fhrs
659888,Greggs,"IP11 7BB",51.962074,1.350937,fhrs
1211054,Greggs,"SY11 4JA",52.849293,-3.026688,fhrs
81402,Greggs,"TF9 1PH",52.904663,-2.485537,fhrs
945015,Greggs,"SY2 6LG",52.691818,-2.715578,fhrs
726820,Greggs,"WF10 1DB",53.726082,-1.353046,fhrs
1055731,Greggs,"CT16 1QD",51.125889,1.317102,fhrs
299130,Greggs,"LA23 1EA",54.378494,-2.905862,fhrs
342140,Greggs,"BH9 2AQ",50.741909,-1.878701,fhrs
272425,Greggs,"OX11 7LG",51.606953,-1.238900,fhrs
271946,Greggs,"OX10 0EG",51.599850,-1.124265,fhrs
943025,Greggs,"CW1 5NP",53.093262,-2.415175,fhrs
1249166,Greggs,"WS13 6NF",52.683266,-1.826007,fhrs
242535,Greggs,"CV34 4BJ",52.281368,-1.589070,fhrs
241931,Greggs,"CV8 1HN",52.341419,-1.577608,fhrs
1008319,Greggs,"BB7 9WF",53.840401,-2.395500,fhrs
1135530,Greggs,"SA14 9UY",51.676323,-4.138897,fhrs
783625,Greggs,"CF42 6AU",51.660496,-3.507796,fhrs
918605,Greggs,"CF37 5TT",51.570892,-3.290796,fhrs
984396,Greggs,"EX31 1JB",51.081951,-4.061699,fhrs
435477,Greggs,"S6 4HL",53.403465,-1.501426,fhrs
295776,Greggs,"NG34 7RR",52.997189,-0.409718,fhrs
